representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv,peer_count,bin_sparsity
intervals_24_decimal6,acquisition_block_holdout,5.32012403908697,0.0,0.18796554227927703,0.0,5.574038321541296,0.0,0,0.287312125051959,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997976,0.0,0.24415444243677328,0.0,4.428477605390762,0.0,0,0.09117103113041569,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.0957681949979845,0.0,0.24415444243677273,0.0,5.449138079279118,0.0,0,0.03846153846386467,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.383837850316306,0.0,0.18574110658649368,0.0,5.6909331062729915,0.0,0,0.24701499299626709,8,0.25
intervals_24_decimal6,acquisition_block_holdout,8.075756775474458,0.0,0.1238274043909958,0.0,6.795514797274828,0.0,0,0.05643167953746843,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,8.075756775474458,0.0,0.1238274043909958,0.0,6.910621721543897,0.0,0,0.30966575928672035,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.383837850316306,0.0,0.18574110658649368,0.0,6.0489870870588645,0.0,0,0.2084392911395854,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997988,0.0,0.24415444243677253,0.0,6.7001971472552615,0.0,0,0.10387734654573043,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,4.095768194997973,0.0,0.24415444243677342,0.0,5.765311034531617,0.0,0,0.2535052190258098,8,0.25
intervals_24_decimal6,acquisition_block_holdout,5.320124039086971,0.0,0.187965542279277,0.0,5.94725068213933,0.0,0,0.25342699790306855,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.09576819499798,0.0,0.244154442436773,0.0,7.044367542544591,0.0,0,0.08665428570126459,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,4.095768194997978,0.0,0.24415444243677312,0.0,6.68524076538864,0.0,0,0.3151839686225615,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.320124039086973,0.0,0.18796554227927695,0.0,5.562779081534859,0.0,0,0.09142106315977813,8,0.25
