block,representation,profile,concentration,harmonic,center_a,center_b,cov_aa,cov_ab,cov_bb,axis_major,axis_minor,angle_radians,angle_degrees,contains_origin,note,feature_axis,feature_value
feature_block_1,intervals_n48_d6_o0,kappa_12,12.0,2,0.25745767836479366,-0.05517527535586672,0.004241243432046027,-0.00015974843350517366,0.004142679413715011,0.16160948496340083,0.1552879611107385,2.5058116977420504,143.572434535131,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,48.0
feature_block_1,centers_n24_d6_o0,kappa_2,2.0,1,0.5937529340573202,0.29256186109673776,0.004765373222341857,-0.0003744444541250255,0.004621511813465898,0.17437053871131084,0.16073613199697145,2.4510883908013925,140.43702000643233,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_2,2.0,2,-0.07346031861042729,0.05609199587266363,0.005379417044096917,-0.00011250239704831674,0.0041071911845344915,0.17969344414154612,0.15668102312244764,3.0540681494859823,174.98521531087619,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_6,6.0,1,0.07345266877040924,0.18554173403842913,0.006244168955804503,2.5254039408755138e-05,0.006226160705859545,0.1936966892338828,0.19286557660308853,-2.527439953159643,-144.81164228879,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_6,6.0,2,-0.10074926985115538,0.1307634139881627,0.00660231599716091,0.0002064655177259006,0.005974098881951723,0.1998191552672755,0.18821118209659352,-2.850845509289056,-163.34141572608664,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_9,9.0,1,-0.10324227480456673,0.1254023504245177,0.004676855684339363,-0.00018183602385925734,0.005458123929816665,0.18150289298680747,0.16667354583525687,1.7886263013274397,102.48073819215693,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_9,9.0,2,0.18209632015250798,0.09642176696144995,0.005667874875040527,0.00010064489698275438,0.004626010142875946,0.1844358667469339,0.16630952526587217,-3.0461676316293453,-174.53254898172315,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_12,12.0,1,-0.25014129124579154,0.12679049849746238,0.006118643347345975,7.69895786518082e-05,0.005702172257186534,0.19168249087557124,0.1846126222775514,-2.964524298910906,-169.85473059157422,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0,kappa_12,12.0,2,-0.034437120309755556,-0.14518938134152562,0.0065757951535950045,-0.0001489977112333246,0.005533321102087316,0.19880576303426656,0.18173499752962444,3.0023782216360386,172.02360060173868,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.0
feature_block_1,centers_n24_d6_o0.125,kappa_2,2.0,1,0.4897544245603348,0.02599778788725208,0.004742107653929684,-0.00022369985260091654,0.005682510482632035,0.1853351963003028,0.1676591631694391,1.7928276988433574,102.72146053787576,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_2,2.0,2,-0.1959191021837932,0.1143894104448696,0.0055075814300051045,-0.00020731820217373469,0.005226495109466311,0.18345865384794993,0.17508786754222747,2.6540676744404355,152.06687628753835,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_6,6.0,1,-0.0771406146135086,0.23482406380653978,0.004600779922178473,0.00031830557959358456,0.005167969540379782,0.1783782752880471,0.16343288218641805,1.1492948312104856,65.84974324456114,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_6,6.0,2,0.09734629804815725,0.2153170140783005,0.005046767567816517,-0.00018292692416004244,0.004846156152803747,0.17574557545925631,0.16848321710435948,2.606977483893229,149.36880711271658,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_9,9.0,1,-0.17173664787646373,0.08885055098589148,0.005855998890115136,0.000132086035981961,0.0071089640703180185,0.20658079856432318,0.18709219544526673,1.4668992243498449,84.0471345262602,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_9,9.0,2,-0.013969706403314821,0.06113626589016028,0.00700982212060586,0.00027757381646018796,0.005668157394575108,0.20574154461977417,0.18338506376375763,-2.945430211029278,-168.76071994230506,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_12,12.0,1,-0.14141718227498182,-0.003825186874001563,0.005995186553108443,0.0004444544258250007,0.0058210190236002825,0.19522232238983914,0.1807888869231393,-2.452935976595828,-140.5428788747418,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.125,kappa_12,12.0,2,0.0339294877883553,0.032010255461002335,0.0062813469216618486,-0.00023819846880771418,0.005490904765954965,0.19501612578475022,0.18028238768635915,2.8703926217556344,164.46138277208914,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.125
feature_block_1,centers_n24_d6_o0.25,kappa_2,2.0,1,0.23890719887077924,0.35220096689372155,0.004636793001040904,-9.20238717190674e-05,0.004416408512529669,0.1672756069747123,0.16205186582580275,2.793696432085406,160.0670147992502,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_2,2.0,2,0.02741372504274485,0.06899720209680257,0.004667298461383798,6.0812776450488186e-06,0.004613567103047229,0.16723643599326524,0.1662466585289289,-3.030289051191485,-173.62277333797476,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_6,6.0,1,0.04542099737270273,0.13149784085982347,0.005266626648806044,4.1485675949861276e-05,0.006406294322884685,0.19593907554486592,0.17761129141386695,1.5344588806309842,87.91801769652398,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_6,6.0,2,-0.14982078579121205,0.11630154772377058,0.005897311690236574,5.353706972384509e-05,0.005955506853979756,0.18940156213251058,0.18746410417128098,1.0343190507377245,59.26211627724927,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,1,-0.24751195395276449,0.00371287986782064,0.0056259822906505694,-7.435178433326841e-05,0.006042468196989154,0.19047408310986966,0.1833868345324513,1.7422642186585144,99.8243865257909,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,2,-0.0492196957588305,0.05349562013331811,0.006314948691143305,0.00016073949531955162,0.005648054237494986,0.1950789622739552,0.18335786430366718,-2.9169987374123445,-167.1317164987172,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,1,-0.3472500937287255,0.005355018098319762,0.005621221654243703,0.0001443390547503572,0.005838397154069462,0.1881811700004569,0.18233964755543225,1.1078871773649386,63.47725943967265,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,2,0.014782575395444043,-0.03412225211264064,0.006686353269922287,0.0004302934829816068,0.004985732722076876,0.20168346336361137,0.17104581262783805,-2.9073575335175903,-166.5793162061227,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.25
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,1,0.32004997488951875,0.20716446557412627,0.005183717906599451,-0.0008025091752032094,0.005352945939725934,0.19078752990770093,0.16349362774056692,2.3036701422179275,131.99057653938937,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,2,-0.09218790548418151,0.07764131025895478,0.005569469797587997,-2.2458343290084653e-05,0.005096394125960163,0.18269005009099334,0.1747240428789557,3.094261493292129,177.28812427548667,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,1,-0.10487768307190636,0.22566481091115997,0.00538452188085387,0.0003092925626551735,0.006045494568124477,0.1922322725839008,0.1775648943461057,1.1946545536666573,68.44866390118457,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,2,-0.030017068961176518,0.13029146021506144,0.0064326019388960595,0.0002171750129274182,0.005010231602090188,0.19681197244284424,0.1726973624072883,-2.993404352801929,-171.50943579164021,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,1,-0.11683849083452477,0.22204989733146838,0.0055178682655459225,-0.00043177141991697295,0.005456624982310899,0.18833503254323333,0.17402069628049793,2.3915956938509284,137.02833955931993,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,2,-0.030104083294820942,-0.004635275036896196,0.005298847505471581,-3.086924833878694e-05,0.005500196311861336,0.18160933274655525,0.17810148352432884,1.7195579624058692,98.52341387397179,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,1,0.020014250916029003,0.36133836390215296,0.004981593919539366,-7.667066069777712e-05,0.0053504522330511525,0.17930065753441612,0.17249742731430961,1.7677879096802718,101.28678629893354,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,2,0.08772758472546006,0.1262298331473906,0.005112401729913512,-0.0004146460325605364,0.005073961683475163,0.18166623821008124,0.16741748161370154,2.3793543351407522,136.32696136972112,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.375
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,1,0.40012829304360636,-0.0293488670117841,0.005698943302832584,-0.00022156764947271285,0.005434466189183287,0.1868119084885051,0.178344439517275,2.6252377291495805,150.4150420987793,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,2,-0.14589065676715118,0.08883977891481953,0.006882369437405558,0.00019791129851079754,0.00473957218759069,0.20333242175227342,0.1681914905073355,-3.050260996018741,-174.76708148524466,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,1,-0.0010579739794861537,-0.20713743441983262,0.005730524342489265,0.000205167445571911,0.0044685721054576666,0.18581997825576863,0.16302901723752936,-2.984404887049061,-170.99380438612835,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,2,-0.3015658306421561,0.0041565833885321085,0.0051788217216452844,0.00018626521898619354,0.004930170172582176,0.17783586637740992,0.1701236937380028,-2.6504725193938254,-151.86088907667244,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,1,-0.2717667023348312,-0.03554837981022942,0.006019876341156086,-9.496232517005896e-05,0.005409837483617296,0.19014309316845437,0.17979524266523889,2.9906824144163546,171.35348021005214,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,2,-0.32011992141827683,0.009543732770083602,0.006400129105850229,0.00017901698863867117,0.0052410109633029235,0.19623461544776863,0.17674686337334422,-2.991798690955244,-171.41743814449998,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,1,-0.33842208774272475,0.08229811458087583,0.006421502997974997,0.0001967151133025397,0.00577165884668218,0.19698525145267864,0.18507216867897283,-2.869394130371284,-164.4041734298857,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,2,-0.18915020320817638,0.14705990014812267,0.005627585332693104,3.649727851944252e-05,0.0060598501134833775,0.19059304923454787,0.18357326795003878,1.4871527259958288,85.20757469093634,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,origin_shift,0.5
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,1,-0.134995168874769,-0.06410929961883834,0.006739453157219735,-0.0004423372220686375,0.005845483620820179,0.20363904068959038,0.1842100530379513,2.7515065196612705,157.64971087932065,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,2,0.10599728602870663,0.013110239369751853,0.007072302533278526,-0.00016978414883643095,0.005549373866171508,0.20612007028457766,0.18203528036689792,3.0319016637797813,173.7151692332738,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,1,-0.16277835332847634,0.10073951680698044,0.004054425422426555,-0.00015314880988575645,0.004670872699905795,0.1679308457653192,0.15516618640492097,1.8013688158463668,103.21083049447563,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,2,0.08610128976004063,-0.2646584943524797,0.004632273156946202,9.639115783023923e-05,0.0039022049810021513,0.1668204613587165,0.1526596111080159,-3.0125087219491418,-172.60403551403544,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,1,-0.09542861077749915,0.028997602738093854,0.003775445996869164,8.778601241040082e-05,0.004523120151363358,0.1648060686750787,0.15019828426726725,1.4554736245065554,83.39249587683437,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,2,-0.011729882872494336,-0.15689492080730694,0.004510430910032369,-0.00010423569400233734,0.004048118696322127,0.16479801156368445,0.15530570474323746,2.929778284579045,167.86393061545752,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,1,-0.11737364781129823,-0.004432574214597635,0.0038042804943208687,-0.0002086901551044162,0.0043914126096560955,0.16343234933930426,0.1496464896377157,1.8797915899046798,107.704124465725,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,2,0.07530980969650579,-0.14756886990662232,0.003734359229958235,0.0002655972890347805,0.0045948408527916006,0.16727654629875174,0.14806304083033706,1.294266685557765,74.15601864684555,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,2.0
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,1,0.2422411901210407,-0.022701318176462162,0.0064194652682372415,-9.591942245172149e-05,0.006375964918314885,0.1972839846619202,0.19427402225629023,2.4676864469636053,141.38801857264824,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,2,-0.024172970592383543,-0.08200328256316737,0.007054414603611685,0.00017185433344768254,0.005576973907969596,0.20587487897827364,0.1824720544455163,-3.027306511454405,-173.45188639881002,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,1,-0.1996227335827631,-0.08948475396612308,0.005308013136894346,-0.00011764149869491614,0.004618281719250956,0.17866080786813043,0.1659920463354852,2.977220420253809,170.58216476070854,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,2,0.14757107244179374,-0.016425663888155407,0.004653892173001426,2.9597234882419573e-05,0.0051604059876924424,0.1758656202682003,0.1669529966554226,1.5126269669258559,86.66714118252631,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,1,-0.1932375976271999,-0.021785106673845946,0.004054878924177051,-0.0003399392764956094,0.005197296512525738,0.17804387552225184,0.1540599217890394,1.8392090649642734,105.37891706465531,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,2,0.1484721654092872,-0.06350713641334899,0.004522569084350528,9.79550203917202e-05,0.004744496313423127,0.16925857978245568,0.16393543532902838,1.2091902620039303,69.28149864114344,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,1,-0.20174666738005767,-0.0619844302778345,0.0041778279318339835,-0.0004069439715399347,0.0052892352691462025,0.18024303939074532,0.15567279879635235,1.886835869886078,108.10773197836761,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,2,0.09364695454371987,-0.13644651948741987,0.00467860900229808,1.811044024776555e-05,0.00449508024235901,0.167458428140436,0.16407775205762415,-3.0441656787861064,-174.41784553302134,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,3.0
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,1,0.6144199206641516,0.047685087867175596,0.005193852379412698,-0.00048299069159678384,0.005537953012379851,0.18767407032025982,0.1705217723952384,2.185092446929929,125.19657505499876,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,2,0.12713867576924595,-0.05433976756048002,0.005892121962578295,-0.0003273213374800674,0.0048150246122763175,0.18934537116449285,0.16822550199809327,2.86853091655976,164.35471492166795,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,1,0.2833674834870324,0.050795444751293606,0.006077649809771987,0.0001355951277608225,0.006148522492018649,0.1935614563090366,0.189173572479184,0.9132092543259286,52.32303608516472,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,2,0.12344471548218704,-0.16944065293295282,0.006376358232040636,0.000112775334070291,0.00543138758449073,0.19566104865784995,0.18017337339107775,-3.0244418643302673,-173.28775420880262,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,1,0.09121953207501012,-0.013620297404707118,0.006791432830533045,-0.0004259204538648926,0.006090032255723852,0.20468281081992887,0.18783979433009035,2.700616296162393,154.7339158543575,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,2,0.22195999111178766,-0.06373546957229527,0.006617274946098857,-8.709705134537057e-05,0.006028117533859206,0.19930553753304264,0.1898465786802583,2.9978544693469966,171.76440868801393,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,1,0.04372000262152408,0.0019529005764956095,0.006662236909477324,0.0002553357782198218,0.006252641825661688,0.2016200518468649,0.19164653079315483,-2.694195867907097,-154.3660524126625,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,2,-0.021722212833423446,0.02191523002259255,0.007516950020629517,0.00030360216968387246,0.005927647744794253,0.21300984272828435,0.18756235699770687,-2.959120961992064,-169.54514219083737,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,4.0
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,1,0.4461989553225608,0.1430328249624664,0.005253012077571439,-0.0002772388274304806,0.006899993170441691,0.2039930659404195,0.17663841352467916,1.73316847045369,99.30323854214076,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,2,0.2334799317692443,0.06074533155769579,0.006580350193575754,0.00033672637708057773,0.005773186155682937,0.200392228914706,0.1840074174010093,-2.7939253311416223,-160.0801297491059,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,1,0.1242084094591313,-0.007045442559781705,0.006277839771246441,1.8812131614089946e-06,0.005910616447566237,0.19394203299077487,0.1881839290651546,-3.1364700286936045,-179.70649521341974,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,2,0.004009115003458224,0.13857201240472364,0.006791092500727432,0.00023931834495264533,0.005949306456331767,0.20265175574332375,0.18779221113075997,-2.8830883308040254,-165.188793318488,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,1,0.1256264325894117,0.15870562126849908,0.005783780022521472,-0.00029001833359455537,0.005750428523565858,0.190509594002748,0.18114330287300232,2.3849123444161373,136.64541184369526,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,2,0.03547281537644663,-0.13511358486589692,0.006572998648927736,-1.0072850395353648e-05,0.005748011213733054,0.19845056092805835,0.18557550658435207,3.1293853780477434,179.3005746320873,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,1,-0.14739996548548281,-0.0360312330062795,0.0070476934313161155,-6.166339427296792e-05,0.005930531007845596,0.2055391352736829,0.18844690361636196,3.0866188020585343,176.85023032368008,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,2,0.25335161997712163,-0.15907753514936776,0.0067803574968062705,3.578825789063549e-05,0.005585560808111762,0.2015705547520417,0.18291875948984612,-3.1116749801445263,-178.28584357873558,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,5.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,1,0.5211001936327547,0.12460157761540336,0.005527236536948833,-0.00016556744862887985,0.006545016909053533,0.19842265668306364,0.18154593864986454,1.7280705651946946,99.01115008644277,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,2,0.11531139010739444,0.005419683705243666,0.006137308753047884,0.00037163902431231924,0.0059190362039577135,0.19605680115463037,0.1838393159762537,-2.4990105195420154,-143.18275572855262,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,1,0.5211001936327547,0.12460157761540336,0.005527236536948833,-0.00016556744862887985,0.006545016909053533,0.19842265668306364,0.18154593864986454,1.7280705651946946,99.01115008644277,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,2,0.11531139010739444,0.005419683705243666,0.006137308753047884,0.00037163902431231924,0.0059190362039577135,0.19605680115463037,0.1838393159762537,-2.4990105195420154,-143.18275572855262,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,1,0.15673191080895765,0.24031287794492132,0.006111277105464303,-0.0004981181242170432,0.006393252389815634,0.20139990597247012,0.18536052175022594,2.218281490564178,127.09816718131674,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,2,0.15899127151433629,-0.07490760601375457,0.006939542502278687,0.00022541278671440407,0.005473952929413712,0.20440413022253565,0.18053799969159004,-2.992382165536319,-171.45086877544875,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,1,0.15673191080895765,0.24031287794492132,0.006111277105464303,-0.0004981181242170432,0.006393252389815634,0.20139990597247012,0.18536052175022594,2.218281490564178,127.09816718131674,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,2,0.15899127151433629,-0.07490760601375457,0.006939542502278687,0.00022541278671440407,0.005473952929413712,0.20440413022253565,0.18053799969159004,-2.992382165536319,-171.45086877544875,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,1,0.14617936010431426,0.12156763588267566,0.005737573867559036,-0.00047039781125331003,0.006452343291027632,0.200143070467768,0.18159903037073002,2.031338526403858,116.387124325265,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,2,0.17936897481220007,0.04427787139125576,0.006947031044156626,0.0001843505431158436,0.0054486989328589395,0.20434478510616572,0.18031024788604594,-3.020952390707799,-173.08782209751297,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,1,0.14617936010431426,0.12156763588267566,0.005737573867559036,-0.00047039781125331003,0.006452343291027632,0.200143070467768,0.18159903037073002,2.031338526403858,116.387124325265,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,2,0.17936897481220007,0.04427787139125576,0.006947031044156626,0.0001843505431158436,0.0054486989328589395,0.20434478510616572,0.18031024788604594,-3.020952390707799,-173.08782209751297,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,1,0.09654871478467748,0.11744339998336661,0.006748790928092618,0.00011464550860707576,0.006242034950093495,0.20145299675341535,0.19300456674875183,-2.929140317826765,-167.82737781308222,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,2,0.24643210256063927,-0.19393333198462068,0.006981399203629713,-7.394316366208499e-05,0.0059191466083262905,0.20459593565257986,0.18823832230744655,3.0724274478618034,176.03712562263212,0,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,precision,6.0
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,1,0.09654871478467748,0.11744339998336661,0.006748790928092618,0.00011464550860707576,0.006242034950093495,0.20145299675341535,0.19300456674875183,-2.929140317826765,-167.82737781308222,1,conditional_on_block_multinomial_bootstrap_not_formal_pairwise_test,bin_count,24.0
