representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,1796,0.19033534843843192,0.9044148667359473,1.2084140172074995,2.175659832212855,0.9860457324421193,0.8275309502871214,0.08824345890787895,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1797,0.13682415772855472,0.7114331639537692,1.1183373602758946,2.8196608158630365,0.9997942506220436,0.8941845596156238,0.04598887596145321,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1798,0.7550086506666854,1.4065323779043966,1.097459306052574,2.1027827695045787,0.8834867699111469,0.9111955172140979,0.06816713277219164,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1799,0.5297786439537895,1.2415583421100713,1.4142428505471634,3.598434355491019,1.3795067278954036,0.7070921374027842,0.10259921103046171,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1980,0.09741162085791036,0.6755668840566639,0.7202613661107817,3.7902749974823666,1.210782427798933,1.3883848933890928,0.09950564832811332,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1981,0.7637033052189033,1.4426670822713705,0.9626932521165752,3.1985532855651013,1.0698633150991383,1.0387524767639145,0.07229889391156373,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1982,0.47312000199794413,0.6407824641461117,1.193674698400729,1.4979194566266754,1.7816917634022458,0.837749180191042,0.040609865744596595,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1983,0.5425874042678407,0.7821694600984543,0.6375946324394746,2.8202320268989545,1.46706051769307,1.5683946337094168,0.09240242980440026,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1984,0.45145498015583896,1.0303266620666256,1.8132138357902399,3.304723549124863,1.2990177117271875,0.5515069322004027,0.08061739817336089,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1985,0.13291322249698967,0.6810399206419697,0.8280865187058754,3.052309094515491,1.268758699181555,1.2076032846939582,0.0576889801420124,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1986,0.39079448957626994,0.4955996126577681,0.730329480116027,2.9674168949306527,1.5617666498885312,1.369245015059683,0.0327771013964832,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1987,0.3511253501644097,0.9167697437823279,3.5903825059147603,4.1513245724111325,1.340400870022948,0.2785218561957145,0.07363353367436297,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1988,0.2922754276944388,0.9379448732855935,1.5311018193698862,2.8039943800461655,1.1301801263475113,0.653124428009329,0.08956116673756144,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1989,0.4024555730333261,1.102407294919033,1.0458238248760816,2.0496875976993,1.3600605369713434,0.9561839921924601,0.047951753322776014,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,1990,0.14278806125883686,0.6965059038447575,1.5800309197862121,2.6113368694686323,1.089345749418266,0.6328990068974765,0.12622061260707632,0,0.0,16.0
