profile,profile_family,source_family,acquisition_block,epsilon_level,sparse_realization,offset_group,offset_index,p_retard,p_stay,p_advance,activity,g,a0,abs_z1,antipodal_balance,n_trials
kappa_2,kappa_2,transmutation,block_1,na,na,g5,30,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.6977746579640081,0.48987218089358,24
kappa_2,kappa_2,transmutation,block_1,na,na,g5,31,0.0,0.0,1.0,1.0,1.0,0.0,0.697774657964008,0.3396607437942396,24
kappa_2,kappa_2,transmutation,block_1,na,na,g5,32,0.875,0.0,0.125,1.0,-0.75,0.0,0.6977746579640078,0.2655271464647837,24
kappa_2,kappa_2,transmutation,block_1,na,na,g5,33,0.75,0.0,0.25,1.0,-0.5,0.0,0.6977746579640078,0.1934448780643525,24
kappa_2,kappa_2,transmutation,block_1,na,na,g5,34,0.5,0.0,0.5,1.0,0.0,0.0,0.6977746579640078,0.1614793059938444,24
kappa_2,kappa_2,transmutation,block_1,na,na,g5,35,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.697774657964008,0.15032180197844003,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,0,0.875,0.08333333333333333,0.041666666666666664,0.9166666666666666,-0.8333333333333334,0.08333333333333333,0.8635226110245505,0.015205921147737556,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,1,0.75,0.0,0.25,1.0,-0.5,0.0,0.8635226110245505,0.019790075709270716,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.8635226110245507,0.0348429069999624,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,3,1.0,0.0,0.0,1.0,-1.0,0.0,0.8635226110245506,0.0785994487493713,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,4,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.8635226110245506,0.13645912367629887,24
kappa_4,kappa_4,transmutation,block_1,na,na,g0,5,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.8635226110245505,0.28739246463713597,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,6,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.8635226110245506,0.45659923484084475,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,7,0.75,0.0,0.25,1.0,-0.5,0.0,0.8635226110245505,0.6402148715106362,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,8,0.875,0.0,0.125,1.0,-0.75,0.0,0.8635226110245505,0.793617809053949,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,9,0.875,0.0,0.125,1.0,-0.75,0.0,0.8635226110245506,0.8278057070970029,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,10,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.8635226110245505,0.6349947887782603,24
kappa_4,kappa_4,transmutation,block_1,na,na,g1,11,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.8635226110245505,0.46512157849856517,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,12,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.8635226110245505,0.2839918322560503,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,13,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.8635226110245506,0.1532081401620483,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,14,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.8635226110245505,0.06798424774885681,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,15,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.8635226110245506,0.038542200431646245,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,16,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.8635226110245506,0.02193432037162113,24
kappa_4,kappa_4,transmutation,block_1,na,na,g2,17,0.7083333333333334,0.041666666666666664,0.25,0.9583333333333334,-0.45833333333333337,0.041666666666666664,0.8635226110245505,0.016250193711791594,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,18,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9583333333333333,0.875,0.041666666666666664,0.8635226110245507,0.016250193711791705,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,19,0.041666666666666664,0.0,0.9583333333333334,1.0,0.9166666666666667,0.0,0.8635226110245506,0.02193432037162113,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,20,1.0,0.0,0.0,1.0,-1.0,0.0,0.8635226110245507,0.038542200431646245,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,21,0.125,0.0,0.875,1.0,0.75,0.0,0.8635226110245506,0.06798424774885692,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,22,0.875,0.0,0.125,1.0,-0.75,0.0,0.8635226110245507,0.15320814016204842,24
kappa_4,kappa_4,transmutation,block_1,na,na,g3,23,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.8635226110245505,0.2839918322560506,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,24,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.8635226110245504,0.4651215784985656,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,25,1.0,0.0,0.0,1.0,-1.0,0.0,0.8635226110245505,0.6349947887782608,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,26,0.75,0.0,0.25,1.0,-0.5,0.0,0.8635226110245505,0.8278057070970033,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,27,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.8635226110245507,0.7936178090539482,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,28,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.8635226110245507,0.6402148715106358,24
kappa_4,kappa_4,transmutation,block_1,na,na,g4,29,0.75,0.0,0.25,1.0,-0.5,0.0,0.8635226110245507,0.4565992348408442,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,30,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.8635226110245506,0.2873924646371355,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,31,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.8635226110245504,0.13645912367629842,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,32,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.8635226110245506,0.07859944874937108,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,33,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.8635226110245504,0.034842906999962286,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,34,0.5416666666666666,0.041666666666666664,0.4166666666666667,0.9583333333333333,-0.12499999999999994,0.041666666666666664,0.8635226110245505,0.019790075709270827,24
kappa_4,kappa_4,transmutation,block_1,na,na,g5,35,0.75,0.0,0.25,1.0,-0.5,0.0,0.8635226110245504,0.015205921147737556,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,0,0.6666666666666666,0.041666666666666664,0.2916666666666667,0.9583333333333333,-0.37499999999999994,0.041666666666666664,0.9123593043529377,0.0016553896185100836,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,1,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9123593043528881,0.002846296153340422,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.9123593043529773,0.007654755966752802,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,3,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.9123593043529602,0.027297491334926316,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,4,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.9123593043528533,0.062180987119940356,24
kappa_6,kappa_6,transmutation,block_1,na,na,g0,5,0.625,0.0,0.375,1.0,-0.25,0.0,0.9123593043528697,0.18329533681293286,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,6,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.9123593043529763,0.35195971600954734,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,7,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9123593043528613,0.5590277971382249,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,8,1.0,0.0,0.0,1.0,-1.0,0.0,0.912359304352977,0.7436531264267169,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,9,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9123593043529709,0.785703907064103,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,10,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9123593043528586,0.5528959432940794,24
kappa_6,kappa_6,transmutation,block_1,na,na,g1,11,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9123593043529732,0.3611077643799119,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,12,0.375,0.0,0.625,1.0,0.25,0.0,0.912359304352874,0.18020607641292563,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,13,0.125,0.0,0.875,1.0,0.75,0.0,0.9123593043528685,0.0737218054341644,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,14,1.0,0.0,0.0,1.0,-1.0,0.0,0.912359304352905,0.02189700560097063,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,15,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.9123593043529605,0.009017568493557615,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,16,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.9123593043528547,0.003451333001244783,24
kappa_6,kappa_6,transmutation,block_1,na,na,g2,17,0.2916666666666667,0.20833333333333334,0.5,0.7916666666666667,0.20833333333333331,0.20833333333333334,0.912359304352977,0.0019137749491163758,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,18,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.912359304352977,0.0019137749491162648,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,19,0.25,0.0,0.75,1.0,0.5,0.0,0.9123593043528547,0.003451333001244894,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,20,0.5,0.0,0.5,1.0,0.0,0.0,0.9123593043529605,0.009017568493557726,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,21,0.875,0.0,0.125,1.0,-0.75,0.0,0.9123593043529054,0.02189700560097052,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,22,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.9123593043528686,0.0737218054341644,24
kappa_6,kappa_6,transmutation,block_1,na,na,g3,23,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.912359304352874,0.18020607641292596,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,24,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9123593043529732,0.36110776437991243,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,25,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.9123593043528586,0.5528959432940801,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,26,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9123593043529707,0.7857039070641036,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,27,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9123593043529771,0.7436531264267161,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,28,0.75,0.0,0.25,1.0,-0.5,0.0,0.9123593043528611,0.5590277971382245,24
kappa_6,kappa_6,transmutation,block_1,na,na,g4,29,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9123593043529763,0.3519597160095469,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,30,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9123593043528696,0.18329533681293242,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,31,0.375,0.0,0.625,1.0,0.25,0.0,0.9123593043528535,0.062180987119940134,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,32,0.20833333333333334,0.0,0.7916666666666666,1.0,0.5833333333333333,0.0,0.9123593043529601,0.027297491334926094,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,33,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.9123593043529772,0.007654755966752802,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,34,0.5,0.0,0.5,1.0,0.0,0.0,0.9123593043528879,0.002846296153340422,24
kappa_6,kappa_6,transmutation,block_1,na,na,g5,35,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.9166666666666667,-0.25000000000000006,0.08333333333333333,0.9123593043529376,0.0016553896185100836,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,0,0.2916666666666667,0.20833333333333334,0.5,0.7916666666666667,0.20833333333333331,0.20833333333333334,0.9426899237610725,6.710482504068693e-05,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,1,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.9426899237138845,0.00018423769713471483,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,2,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.94268992379868,0.0008883469206635297,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,3,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.942689923782426,0.005999554125637019,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,4,1.0,0.0,0.0,1.0,-1.0,0.0,0.9426899236809598,0.020235161496594767,24
kappa_9,kappa_9,transmutation,block_1,na,na,g0,5,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.9426899236963011,0.09744293340953003,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,6,0.25,0.0,0.75,1.0,0.5,0.0,0.9426899237977611,0.24617950136311872,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,7,0.7083333333333334,0.0,0.2916666666666667,1.0,-0.4166666666666667,0.0,0.9426899236881594,0.4665423630432177,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,8,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9426899237985947,0.6835958343842781,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,9,0.25,0.0,0.75,1.0,0.5,0.0,0.9426899237926104,0.7347128004977957,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,10,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.9426899236857506,0.4596016152152558,24
kappa_9,kappa_9,transmutation,block_1,na,na,g1,11,0.0,0.0,1.0,1.0,1.0,0.0,0.9426899237949227,0.25518655512907107,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,12,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.9426899237004122,0.0950919564415309,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,13,0.4583333333333333,0.0,0.5416666666666666,1.0,0.08333333333333331,0.0,0.9426899236952713,0.0259731606468534,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,14,0.75,0.0,0.25,1.0,-0.5,0.0,0.9426899237301101,0.004322428311101745,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,15,0.625,0.0,0.375,1.0,-0.25,0.0,0.9426899237827848,0.0011402093956343062,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,16,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.9426899236821208,0.00025409295311074054,24
kappa_9,kappa_9,transmutation,block_1,na,na,g2,17,0.041666666666666664,0.08333333333333333,0.875,0.9166666666666666,0.8333333333333334,0.08333333333333333,0.942689923798433,9.000134311509811e-05,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,18,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.9166666666666667,-0.25000000000000006,0.08333333333333333,0.9426899237984332,9.000134311509811e-05,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,19,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.9583333333333333,0.875,0.041666666666666664,0.942689923682121,0.00025409295311085156,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,20,0.5416666666666666,0.0,0.4583333333333333,1.0,-0.08333333333333331,0.0,0.9426899237827847,0.0011402093956343062,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,21,0.2916666666666667,0.0,0.7083333333333334,1.0,0.4166666666666667,0.0,0.9426899237301097,0.004322428311101856,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,22,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.9426899236952714,0.02597316064685329,24
kappa_9,kappa_9,transmutation,block_1,na,na,g3,23,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9426899237004122,0.0950919564415309,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,24,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.9426899237949227,0.25518655512907173,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,25,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9426899236857508,0.45960161521525655,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,26,1.0,0.0,0.0,1.0,-1.0,0.0,0.9426899237926104,0.734712800497797,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,27,0.375,0.0,0.625,1.0,0.25,0.0,0.942689923798595,0.6835958343842772,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,28,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9426899236881595,0.46654236304321717,24
kappa_9,kappa_9,transmutation,block_1,na,na,g4,29,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9426899237977607,0.2461795013631184,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,30,0.5833333333333334,0.0,0.4166666666666667,1.0,-0.16666666666666669,0.0,0.9426899236963011,0.09744293340953003,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,31,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.9426899236809597,0.020235161496594767,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,32,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.942689923782426,0.005999554125637019,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,33,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9426899237986803,0.0008883469206636407,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,34,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.9426899237138845,0.00018423769713471483,24
kappa_9,kappa_9,transmutation,block_1,na,na,g5,35,0.4166666666666667,0.125,0.4583333333333333,0.875,0.04166666666666663,0.125,0.9426899237610725,6.710482504068693e-05,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,0,0.20833333333333334,0.75,0.041666666666666664,0.25,-0.16666666666666669,0.75,0.9573814069011721,2.9043908129633422e-06,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,1,0.875,0.0,0.125,1.0,-0.75,0.0,0.9573814035756142,1.2715799787788029e-05,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,2,1.0,0.0,0.0,1.0,-1.0,0.0,0.9573814095515464,0.00010597699571990304,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,3,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.9573814084060397,0.0013423733132226223,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,4,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9573814012552628,0.006701024204437633,24
kappa_12,kappa_12,transmutation,block_1,na,na,g0,5,0.041666666666666664,0.0,0.9583333333333334,1.0,0.9166666666666667,0.0,0.9573814023364258,0.05273314943684204,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,6,0.16666666666666666,0.0,0.8333333333333334,1.0,0.6666666666666667,0.0,0.957381409486762,0.17502394502165664,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,7,0.7083333333333334,0.0,0.2916666666666667,1.0,-0.4166666666666667,0.0,0.9573814017626496,0.39428165506241875,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,8,0.875,0.0,0.125,1.0,-0.75,0.0,0.9573814095455376,0.6334104550495476,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,9,0.041666666666666664,0.0,0.9583333333333334,1.0,0.9166666666666667,0.0,0.9573814091237903,0.6916974575529047,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,10,0.041666666666666664,0.0,0.9583333333333334,1.0,0.9166666666666667,0.0,0.9573814015928915,0.38693306142741335,24
kappa_12,kappa_12,transmutation,block_1,na,na,g1,11,0.125,0.0,0.875,1.0,0.75,0.0,0.9573814092867408,0.18327786348799624,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,12,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0.9573814026261624,0.05108063497385329,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,13,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.9573814022638417,0.009312636964805554,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,14,0.20833333333333334,0.0,0.7916666666666666,1.0,0.5833333333333333,0.0,0.9573814047190817,0.000869072050433628,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,15,0.7916666666666666,0.0,0.20833333333333334,1.0,-0.5833333333333333,0.0,0.9573814084313287,0.00014781487104387203,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,16,1.0,0.0,0.0,1.0,-1.0,0.0,0.957381401337082,1.9740318407235335e-05,24
kappa_12,kappa_12,transmutation,block_1,na,na,g2,17,0.4166666666666667,0.041666666666666664,0.5416666666666666,0.9583333333333333,0.12499999999999994,0.041666666666666664,0.9573814095341401,4.579032574669739e-06,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,18,0.6666666666666666,0.041666666666666664,0.2916666666666667,0.9583333333333333,-0.37499999999999994,0.041666666666666664,0.9573814095341403,4.579032574669739e-06,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,19,0.4166666666666667,0.0,0.5833333333333334,1.0,0.16666666666666669,0.0,0.9573814013370819,1.9740318407235335e-05,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,20,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9573814084313288,0.000147814871043761,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,21,0.5,0.0,0.5,1.0,0.0,0.0,0.9573814047190818,0.000869072050433628,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,22,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9573814022638418,0.009312636964805554,24
kappa_12,kappa_12,transmutation,block_1,na,na,g3,23,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9573814026261624,0.05108063497385329,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,24,0.8333333333333334,0.0,0.16666666666666666,1.0,-0.6666666666666667,0.0,0.9573814092867408,0.1832778634879968,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,25,0.875,0.041666666666666664,0.08333333333333333,0.9583333333333334,-0.7916666666666666,0.041666666666666664,0.9573814015928915,0.38693306142741446,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,26,0.4583333333333333,0.0,0.5416666666666666,1.0,0.08333333333333331,0.0,0.9573814091237905,0.6916974575529056,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,27,0.08333333333333333,0.0,0.9166666666666666,1.0,0.8333333333333333,0.0,0.9573814095455379,0.6334104550495465,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,28,1.0,0.0,0.0,1.0,-1.0,0.0,0.9573814017626493,0.3942816550624184,24
kappa_12,kappa_12,transmutation,block_1,na,na,g4,29,0.75,0.0,0.25,1.0,-0.5,0.0,0.9573814094867621,0.1750239450216564,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,30,1.0,0.0,0.0,1.0,-1.0,0.0,0.9573814023364255,0.05273314943684171,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,31,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.9573814012552628,0.006701024204437411,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,32,0.875,0.0,0.125,1.0,-0.75,0.0,0.9573814084060396,0.0013423733132225113,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,33,0.75,0.08333333333333333,0.16666666666666666,0.9166666666666666,-0.5833333333333334,0.08333333333333333,0.9573814095515462,0.00010597699571990304,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,34,0.625,0.0,0.375,1.0,-0.25,0.0,0.957381403575614,1.2715799787788029e-05,24
kappa_12,kappa_12,transmutation,block_1,na,na,g5,35,0.5,0.041666666666666664,0.4583333333333333,0.9583333333333333,-0.041666666666666685,0.041666666666666664,0.957381406901172,2.9043908129633422e-06,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,0,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.15032180197843992,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,1,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.1614793059938444,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,2,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.6977746579640078,0.19344487806435262,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,3,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.6977746579640078,0.2655271464647839,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,4,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.33966074379424005,24
kappa_2,kappa_2,transmutation,block_2,na,na,g0,5,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.4898721808935804,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,6,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.6271868890518262,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,7,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.7598028344531051,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,8,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.8639722093998917,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,9,1.0,0.0,0.0,1.0,-1.0,0.0,0.697774657964008,0.8867141082796194,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,10,0.9583333333333334,0.0,0.041666666666666664,1.0,-0.9166666666666667,0.0,0.697774657964008,0.7561766711912077,24
kappa_2,kappa_2,transmutation,block_2,na,na,g1,11,0.9166666666666666,0.0,0.08333333333333333,1.0,-0.8333333333333333,0.0,0.6977746579640081,0.6336292632419254,24
