run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0.15_s1,17,0.15,1,40,0.9973998580372426,0.9896213550350244,0.9767300459510515,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,41,0.9970328537629567,0.9881664359138691,0.9735054480317668,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,42,0.9945987846411442,0.9785092376971687,0.9520713675122167,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,43,0.9968937824258884,0.9876097168828369,0.972251081435954,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,44,0.9968150376891389,0.987311158938841,0.9716404255396779,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,45,0.9940553985400735,0.9763427490332357,0.9472226875174462,0.8823529411764706,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,46,0.9981646545040189,0.9926719669176676,0.9835618804112886,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,47,0.995649246666841,0.9826602075437311,0.9612214433487742,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,48,0.9969214862053459,0.9877232215979026,0.972516461696459,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,49,0.996509589621378,0.9860835614456812,0.9688568961143712,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,50,0.9966309326695206,0.9865651659100376,0.9699264535610811,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,51,0.9965052128290113,0.9860644783982917,0.9688080082295193,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,52,0.9963573455843566,0.9854846216601559,0.9675465277554888,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,53,0.9962329025502042,0.9849940463780256,0.9664697256355604,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,54,0.9957943876749312,0.9832323319171007,0.9624774486937484,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,55,0.9978019259694496,0.9912320311321473,0.9803629833721708,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,56,0.9952967184232637,0.9812610012719177,0.9581140260989315,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,57,0.9959816955045782,0.9839947775466825,0.9642421107016482,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,58,0.9961726333815653,0.9847777916596938,0.9660752318233189,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,59,0.9937292764097025,0.9750481839901702,0.9443476703828441,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,60,0.9973484477614412,0.9894342764269509,0.9763782686709009,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,61,0.996095887825152,0.9844335863433684,0.9651624813423725,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,62,0.9967274462508375,0.986950537976388,0.9707909239959644,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,63,0.9970404942436225,0.9881881232161556,0.9735211119573768,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,64,0.9963922327280215,0.9856140133881327,0.9677999898756554,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,65,0.99626110804659,0.985113695727629,0.96676580338721,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,66,0.9940090978896826,0.9761868857124575,0.9469848911084953,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,67,0.9969930968486738,0.9880111120969534,0.9731701576836709,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,68,0.9948474013139299,0.9794788597713738,0.9541603034766686,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,69,0.9967111311641162,0.986899779973691,0.9707304476639546,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,70,0.9952057193047109,0.9809152447900205,0.9574035836180707,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,71,0.9949755332591748,0.9800173275233005,0.9554677344160253,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,72,0.9956017374546334,0.9825164489889707,0.9610704028503744,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,73,0.9954126848363257,0.9817263639659404,0.9591669013128361,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,74,0.9971162794122481,0.988502071151936,0.9742676321989339,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,75,0.9944252497202205,0.9778129076266321,0.9504958682124872,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,76,0.9976322206297815,0.9905523913168613,0.9788307721175661,1.0,-0.058823529411764705
N17_K+0.15_s1,17,0.15,1,77,0.9950775934576993,0.9804053639678493,0.9562671919459818,0.9411764705882353,0.0
N17_K+0.15_s1,17,0.15,1,78,0.9959751062119689,0.9839582942732478,0.9641227618220373,0.9411764705882353,0.0
