run_id,n_agents,coupling,seed_index,t,r1,r2,r3,activity,tau_social
N17_K+0_s2,17,0.0,2,11,0.3025677580627978,0.23180988232957306,0.2529210051946703,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,12,0.3042465882650872,0.22240313162407957,0.2713671573309211,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,13,0.3058350541472123,0.21163770266212098,0.28706457058347545,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,14,0.3073378061752924,0.19955010703285486,0.29976341680066837,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,15,0.308759674782115,0.18618893943445555,0.3092636959230131,1.0,0.4117647058823529
N17_K+0_s2,17,0.0,2,16,0.3101055935098089,0.17161635880797602,0.315416040397261,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,17,0.3113805209962812,0.15591047526475837,0.3181220404047451,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,18,0.31258936238006063,0.13916963740565944,0.3173338327113131,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,19,0.31373689077737665,0.12152091240163763,0.31305284488270185,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,20,0.3148276695569296,0.1031385547360752,0.3053276805114323,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,21,0.3158659761987596,0.08428890303531017,0.2942511981970392,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,22,0.3168557285708988,0.06545526064189568,0.27995689155535347,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,23,0.31780041448826934,0.04774365200741892,0.26261472913850176,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,24,0.31870302543017004,0.03429059060230453,0.24242667354789268,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,25,0.3195659952837947,0.032250749947712314,0.21962219246585768,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,26,0.32039114495043486,0.04378159400602767,0.1944542654145675,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,27,0.3211796335980126,0.06185946909915405,0.16719687748918896,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,28,0.3219319172690027,0.08224740343173359,0.13814648315189984,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,29,0.32264771545823007,0.10344116355133343,0.1076354779969253,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,30,0.32332598616297126,0.12480346961403928,0.07609277081952673,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,31,0.3239649097816157,0.1459784766731428,0.044390742753994725,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,32,0.32456188210087633,0.16671873939174187,0.01821672876467426,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,33,0.32511351646971814,0.18682623505617732,0.031760271690841946,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,34,0.32561565511555507,0.20612956265914295,0.06374745864371718,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,35,0.32606338941963103,0.2244743917097491,0.09740433936879356,1.0,-0.17647058823529413
N17_K+0_s2,17,0.0,2,36,0.3264510888383517,0.24171937061379212,0.1311508680348708,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,37,0.32677243803972605,0.2577344998713601,0.16448349911321922,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,38,0.32702048172237075,0.27240069471333483,0.19707345103987317,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,39,0.32718767650132374,0.2856099453618784,0.22864107136624995,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,40,0.32726594918190527,0.2972657794275425,0.2589250491100258,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,41,0.3272467607009036,0.30728386935217844,0.2876722826099673,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,42,0.327121174993433,0.31559269697199294,0.31463423875339014,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,43,0.3268799320431908,0.3221342242596927,0.33956614147143177,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,44,0.32651352439215536,0.326864540667549,0.36222783764219374,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,45,0.3260122764212531,0.3297544711233467,0.3823859031239438,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,46,0.32536642576405156,0.3307901386617415,0.39981676549921774,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,47,0.3245662062789521,0.32997348417859484,0.41431067370848434,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,48,0.3236019320794523,0.3273227543752098,0.42567634468657417,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,49,0.32246408220486916,0.3228729788566298,0.4337461018445454,1.0,-0.29411764705882354
N17_K+0_s2,17,0.0,2,50,0.32114338560373573,0.3166764698805724,0.43838130529064273,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,51,0.319630906197608,0.3088033950898463,0.4394778658347699,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,52,0.31791812789335194,0.29934249702088084,0.43697163721451715,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,53,0.31599703951678265,0.28840206659952555,0.43084349534432204,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,54,0.3138602197499168,0.276111325985452,0.4211239413387811,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,55,0.3115009222688014,0.26262244555504854,0.4078971092845541,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,56,0.30891316140011255,0.24811351854019423,0.3913041255940066,1.0,0.4117647058823529
N17_K+0_s2,17,0.0,2,57,0.30609179874428255,0.23279295173793577,0.37154586505543485,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,58,0.30303263135309505,0.21690589783631015,0.34888530092739406,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,59,0.299732482203303,0.20074351058359288,0.3236498957661777,1.0,-0.29411764705882354
N17_K+0_s2,17,0.0,2,60,0.29618929387807863,0.184655787722383,0.29623491406452024,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,61,0.2924022265585455,0.169068119112394,0.2671093402707322,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,62,0.288371761641909,0.15449927630807458,0.23682764400616207,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,63,0.2840998125442094,0.14157240064749835,0.20605376558919958,1.0,0.17647058823529413
N17_K+0_s2,17,0.0,2,64,0.27958984451705843,0.13099863775618484,0.17560999720329237,1.0,0.058823529411764705
N17_K+0_s2,17,0.0,2,65,0.2748470056097292,0.1235000927638003,0.14657501251245508,1.0,0.29411764705882354
N17_K+0_s2,17,0.0,2,66,0.2698782712381796,0.1196487737097072,0.12046759933650841,1.0,-0.058823529411764705
N17_K+0_s2,17,0.0,2,67,0.2646926051728404,0.11966470512021757,0.09950704939007153,1.0,-0.17647058823529413
N17_K+0_s2,17,0.0,2,68,0.259301140109704,0.12330283222678523,0.08657804325567402,1.0,-0.17647058823529413
N17_K+0_s2,17,0.0,2,69,0.2537173813116805,0.12992836946443018,0.08378074344917394,1.0,-0.058823529411764705
